setting,key,desc,image_rel,image_path,tid,intent_qtype,intent_mode,used_intent,pred_intent,gold_intent,intent_correct,answer,reference_labels,label,BLEU4,TokenF1
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2751_rgb.jpg,data/ssvtp\images_rgb/image_2751_rgb.jpg,2751,comparison,gold,gold,,,0,"The surface feels soft, fabric. It closely matches with the reference tactile labels.",,"sewn, soft, fabric",0.0734705312597788,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2751_rgb.jpg,data/ssvtp\images_rgb/image_2751_rgb.jpg,2751,judgement,gold,gold,,,0,"The sample feels fabric, smooth. These cues may indicate a fabric-like material.",,"sewn, soft, fabric",0.05195151087116781,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2875_rgb.jpg,data/ssvtp\images_rgb/image_2875_rgb.jpg,2875,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, soft, deformable",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2875_rgb.jpg,data/ssvtp\images_rgb/image_2875_rgb.jpg,2875,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It resembles fabric more than hard, smooth, fabric, indicating a closer match with the latter.",,"fabric, soft, deformable",0.036321698830878636,0.1904761904761905
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2875_rgb.jpg,data/ssvtp\images_rgb/image_2875_rgb.jpg,2875,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"fabric, soft, deformable",0.06178110636313397,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_960_rgb.jpg,data/ssvtp\images_rgb/image_960_rgb.jpg,960,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"soft, lined, fabric",0.06772997136689071,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_960_rgb.jpg,data/ssvtp\images_rgb/image_960_rgb.jpg,960,comparison,gold,gold,,,0,"The surface feels lined, soft, fabric. It closely matches with the reference tactile labels fabric, soft.",,"soft, lined, fabric",0.054129891865452646,0.375
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_960_rgb.jpg,data/ssvtp\images_rgb/image_960_rgb.jpg,960,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"soft, lined, fabric",0.06178110636313397,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2427_rgb.jpg,data/ssvtp\images_rgb/image_2427_rgb.jpg,2427,property,gold,gold,,,0,"The surface feels smooth, fabric, providing a consistent and stable tactile experience.",,"smooth, plastic, deformable",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2427_rgb.jpg,data/ssvtp\images_rgb/image_2427_rgb.jpg,2427,comparison,gold,gold,,,0,"The surface feels glossy, smooth, fabric. It closely matches the fabric, glossy reference.",,"smooth, plastic, deformable",0.05195151087116781,0.15384615384615383
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2427_rgb.jpg,data/ssvtp\images_rgb/image_2427_rgb.jpg,2427,judgement,gold,gold,,,0,"The surface feels glossy, smooth. These cues may indicate a metal-like material.",,"smooth, plastic, deformable",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1793_rgb.jpg,data/ssvtp\images_rgb/image_1793_rgb.jpg,1793,property,gold,gold,,,0,"The surface feels hard, flat, splotchy, smooth, providing a consistent and stable tactile experience.",,"hard, smooth, flat, splotchy",0.08032276872815308,0.4444444444444445
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1793_rgb.jpg,data/ssvtp\images_rgb/image_1793_rgb.jpg,1793,comparison,gold,gold,,,0,"The surface feels hard, splotchy, glossy. It closely matches the glossy, hard, splotchy, providing a consistent tactile experience.",,"hard, smooth, flat, splotchy",0.0429538241783181,0.22222222222222224
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1793_rgb.jpg,data/ssvtp\images_rgb/image_1793_rgb.jpg,1793,judgement,gold,gold,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"hard, smooth, flat, splotchy",0.0567967744513558,0.22222222222222224
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_185_rgb.jpg,data/ssvtp\images_rgb/image_185_rgb.jpg,185,property,gold,gold,,,0,"The surface feels woven, glossy, providing a consistent and stable tactile experience.",,"mesh, plastic, deformable, hard",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_185_rgb.jpg,data/ssvtp\images_rgb/image_185_rgb.jpg,185,comparison,gold,gold,,,0,"The surface feels soft, fabric, lined. It most closely matches with fabric, fluffy, absorbent among the reference tactile samples.",,"mesh, plastic, deformable, hard",0.028629993657668874,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_185_rgb.jpg,data/ssvtp\images_rgb/image_185_rgb.jpg,185,judgement,gold,gold,,,0,"The surface feels shiny, woven. These cues may indicate a metal-like material.",,"mesh, plastic, deformable, hard",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2096_rgb.jpg,data/ssvtp\images_rgb/image_2096_rgb.jpg,2096,property,gold,gold,,,0,"The surface feels lined, fabric, providing a consistent and stable tactile experience.",,"deformable, grainy, woven",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2096_rgb.jpg,data/ssvtp\images_rgb/image_2096_rgb.jpg,2096,comparison,gold,gold,,,0,"The surface feels lace, deformable, providing a consistent and stable tactile experience.",,"deformable, grainy, woven",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2096_rgb.jpg,data/ssvtp\images_rgb/image_2096_rgb.jpg,2096,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"deformable, grainy, woven",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_464_rgb.jpg,data/ssvtp\images_rgb/image_464_rgb.jpg,464,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"hard, splotchy, smooth, flat",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_464_rgb.jpg,data/ssvtp\images_rgb/image_464_rgb.jpg,464,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It best matches with the fabric, lined, soft reference tactile cues.",,"hard, splotchy, smooth, flat",0.032342452920962154,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_464_rgb.jpg,data/ssvtp\images_rgb/image_464_rgb.jpg,464,judgement,gold,gold,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"hard, splotchy, smooth, flat",0.06754312828675708,0.22222222222222224
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4490_rgb.jpg,data/ssvtp\images_rgb/image_4490_rgb.jpg,4490,property,gold,gold,,,0,"The surface feels shiny, deformable, providing a consistent and stable tactile experience.",,"uneven, patterned, thick",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4490_rgb.jpg,data/ssvtp\images_rgb/image_4490_rgb.jpg,4490,comparison,gold,gold,,,0,"The surface is glossy, woven. It resembles the glossy and woven reference tactile sample.",,"uneven, patterned, thick",0.040161384364076534,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4490_rgb.jpg,data/ssvtp\images_rgb/image_4490_rgb.jpg,4490,judgement,gold,gold,,,0,"The sample feels round, glossy, smooth. These cues may indicate a metal-like material.",,"uneven, patterned, thick",0.040161384364076534,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2997_rgb.jpg,data/ssvtp\images_rgb/image_2997_rgb.jpg,2997,property,gold,gold,,,0,"The surface feels soft, fabric, lined, providing a consistent and stable tactile experience.",,"deformable, grainy, fabric",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2997_rgb.jpg,data/ssvtp\images_rgb/image_2997_rgb.jpg,2997,comparison,gold,gold,,,0,"The surface feels fabric, smooth. It closely matches the reference tactile labels.",,"deformable, grainy, fabric",0.05695389012765513,0.14285714285714288
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2997_rgb.jpg,data/ssvtp\images_rgb/image_2997_rgb.jpg,2997,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"deformable, grainy, fabric",0.05195151087116781,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4330_rgb.jpg,data/ssvtp\images_rgb/image_4330_rgb.jpg,4330,property,gold,gold,,,0,"The surface feels lined, deformable, providing a consistent and stable tactile experience.",,"hard, lined, smooth",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4330_rgb.jpg,data/ssvtp\images_rgb/image_4330_rgb.jpg,4330,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It closely matches with the reference tactile cues fabric, lined, indicating a consistent tactile experience.",,"hard, lined, smooth",0.030542786342810865,0.1
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4330_rgb.jpg,data/ssvtp\images_rgb/image_4330_rgb.jpg,4330,judgement,gold,gold,,,0,"The sample feels lined, deformable. These cues may indicate a fabric-like material.",,"hard, lined, smooth",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_473_rgb.jpg,data/ssvtp\images_rgb/image_473_rgb.jpg,473,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"uneven, patterned, sewn, fabric",0.05195151087116781,0.11764705882352941
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_473_rgb.jpg,data/ssvtp\images_rgb/image_473_rgb.jpg,473,comparison,gold,gold,,,0,"The surface is soft, lined, fabric. It best matches the fabric, lined, soft reference tactile cues.",,"uneven, patterned, sewn, fabric",0.04112982349983278,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_473_rgb.jpg,data/ssvtp\images_rgb/image_473_rgb.jpg,473,judgement,gold,gold,,,0,"The surface feels lined, fabric. These cues may indicate a fabric-like material.",,"uneven, patterned, sewn, fabric",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3177_rgb.jpg,data/ssvtp\images_rgb/image_3177_rgb.jpg,3177,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"elastic, lined, deformable, wrinkly",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3177_rgb.jpg,data/ssvtp\images_rgb/image_3177_rgb.jpg,3177,comparison,gold,gold,,,0,"The surface feels fabric, wrinkly. It closely matches with the reference tactile labels soft, fabric, indicating a consistent tactile experience.",,"elastic, lined, deformable, wrinkly",0.03219965714728962,0.09523809523809523
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3177_rgb.jpg,data/ssvtp\images_rgb/image_3177_rgb.jpg,3177,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"elastic, lined, deformable, wrinkly",0.04776020403411885,0.11764705882352941
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2262_rgb.jpg,data/ssvtp\images_rgb/image_2262_rgb.jpg,2262,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"lined, fabric, sewn",0.0734705312597788,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2262_rgb.jpg,data/ssvtp\images_rgb/image_2262_rgb.jpg,2262,comparison,gold,gold,,,0,"The surface feels lined, grainy, fabric. It closely matches with fabric, grainy, soft, indicating a similar tactile feel.",,"lined, fabric, sewn",0.0429538241783181,0.21052631578947367
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2262_rgb.jpg,data/ssvtp\images_rgb/image_2262_rgb.jpg,2262,judgement,gold,gold,,,0,"The surface feels lined, fabric. These cues may indicate a fabric-like material.",,"lined, fabric, sewn",0.0734705312597788,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2187_rgb.jpg,data/ssvtp\images_rgb/image_2187_rgb.jpg,2187,property,gold,gold,,,0,"The surface feels soft, fabric, lined, providing a consistent and stable tactile experience.",,"lined, deformable, soft, woven",0.06178110636313397,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2187_rgb.jpg,data/ssvtp\images_rgb/image_2187_rgb.jpg,2187,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It closely matches with fabric, smooth, indicating a similar tactile feel.",,"lined, deformable, soft, woven",0.04573913556123801,0.2
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2187_rgb.jpg,data/ssvtp\images_rgb/image_2187_rgb.jpg,2187,judgement,gold,gold,,,0,"The sample feels lined, fabric. These cues may indicate a fabric-like material.",,"lined, deformable, soft, woven",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2480_rgb.jpg,data/ssvtp\images_rgb/image_2480_rgb.jpg,2480,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"mesh, deformable, flimsy",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2480_rgb.jpg,data/ssvtp\images_rgb/image_2480_rgb.jpg,2480,comparison,gold,gold,,,0,"The surface feels soft, fabric. It closely matches with the reference tactile cues: fabric, grainy, indicating a consistent and stable tactile pattern.",,"mesh, deformable, flimsy",0.024426633221059642,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2480_rgb.jpg,data/ssvtp\images_rgb/image_2480_rgb.jpg,2480,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"mesh, deformable, flimsy",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_691_rgb.jpg,data/ssvtp\images_rgb/image_691_rgb.jpg,691,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"elastic, sewn, wrinkly",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_691_rgb.jpg,data/ssvtp\images_rgb/image_691_rgb.jpg,691,comparison,gold,gold,,,0,"The surface feels soft, fabric. It closely matches the fabric, soft reference tactile cues.",,"elastic, sewn, wrinkly",0.040161384364076534,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_691_rgb.jpg,data/ssvtp\images_rgb/image_691_rgb.jpg,691,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"elastic, sewn, wrinkly",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_906_rgb.jpg,data/ssvtp\images_rgb/image_906_rgb.jpg,906,property,gold,gold,,,0,"The surface feels smooth, fabric, providing a consistent and stable tactile experience.",,"lined, grainy, fabric, deformable",0.05695389012765513,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_906_rgb.jpg,data/ssvtp\images_rgb/image_906_rgb.jpg,906,comparison,gold,gold,,,0,"The surface feels soft, fabric. It best matches with the reference tactile labels fabric, grainy, indicating a consistent tactile experience.",,"lined, grainy, fabric, deformable",0.038292061380205016,0.19047619047619047
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_906_rgb.jpg,data/ssvtp\images_rgb/image_906_rgb.jpg,906,judgement,gold,gold,,,0,"The sample feels fabric, smooth, lined. These cues may indicate a fabric-like material.",,"lined, grainy, fabric, deformable",0.0567967744513558,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2764_rgb.jpg,data/ssvtp\images_rgb/image_2764_rgb.jpg,2764,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, soft, sewn",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2764_rgb.jpg,data/ssvtp\images_rgb/image_2764_rgb.jpg,2764,comparison,gold,gold,,,0,"The surface feels fabric, soft. It closely matches with the reference tactile labels.",,"fabric, soft, sewn",0.0734705312597788,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2764_rgb.jpg,data/ssvtp\images_rgb/image_2764_rgb.jpg,2764,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, soft, sewn",0.0567967744513558,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1391_rgb.jpg,data/ssvtp\images_rgb/image_1391_rgb.jpg,1391,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"soft, deformable, fabric",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1391_rgb.jpg,data/ssvtp\images_rgb/image_1391_rgb.jpg,1391,comparison,gold,gold,,,0,"The surface feels lined, fabric, soft. It closely matches with the reference tactile cues.",,"soft, deformable, fabric",0.0567967744513558,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1391_rgb.jpg,data/ssvtp\images_rgb/image_1391_rgb.jpg,1391,judgement,gold,gold,,,0,"The surface feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"soft, deformable, fabric",0.0567967744513558,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_700_rgb.jpg,data/ssvtp\images_rgb/image_700_rgb.jpg,700,property,gold,gold,,,0,"The surface feels flat, hard, smooth, providing a consistent and stable tactile experience.",,"flat, hard, uneven",0.0734705312597788,0.25
